0.10202222222222213,0.04027998451997563
0.03179999999999998,0.006756295100347203
0.40923825757576054,0.05170403029068845
0.29907601010101,0.16666794483244768
0.49163093434343424,0.05011618106300844
0.6646426767676736,0.29373324557042213
0.3966645202020203,0.22562081889407698
0.47633068181818355,0.26594476443344484
0.07671477272727266,0.01800519866496006
0.2617641414141417,0.15389667330078005
0.5487378787878756,0.19434205809245855
0.45554545454545886,0.23374706951507698
0.055170833333333426,0.018572562721166027
0.2595829545454543,0.1490031115516694
0.1322486111111112,0.07733016430062173
0.08957803030303031,0.032094875832508266
0.4615119949494956,0.24461374829958732
0.621207196969688,0.24413127506589366
0.7203208333333186,0.09949518068952151
0.541051641414134,0.2055379315597067
0.2700829545454542,0.12588467627308142
0.26196098484848435,0.13515098422143937
0.08299507575757568,0.03299319421194725
0.10450265151515144,0.058741864469280175
0.025266666666666663,0.001812513210594513
0.247314772727272,0.12030557583324834
0.5079726010101008,0.07242791359037024
0.2187098484848479,0.10182967671208938
0.5807152777777762,0.1648106580059711
0.1705486111111101,0.07195282145165986
0.5797276515151435,0.21751365420683383
0.3665065656565667,0.1992325545142594
0.08133611111111104,0.03764243966921345
0.3113465909090894,0.05505401416759141
0.4261617424242446,0.23702067117536554
0.27576515151515085,0.13147278417039068
0.3160311868686869,0.15971218997173797
0.3988155303030338,0.19596727010422826
0.7011069444444381,0.08114707759277912
0.4605996212121242,0.24662539983046433
0.23369583333333294,0.16040166733773875
0.08638863636363633,0.036234431302121534
0.3513306818181816,0.16278020049356118
0.3892190656565653,0.13375328775070336
0.2720227272727264,0.07907012969875156
0.10982500000000002,0.03841294381505488
0.17229242424242416,0.12108389549463738
0.5302988636363628,0.29290869500412076
0.3640367424242452,0.16288039800744486
0.3165022727272717,0.09414944368872195
0.6798694444444313,0.10353856904593359
0.23443863636363568,0.12689357459928732
0.22056098484848488,0.10286671728594739
0.4228344696969715,0.22649985925090918
0.1231311868686863,0.06936881098481755
0.3700248737373749,0.21655526185131518
0.105,0.02204065161129368
0.2050087121212122,0.12154163730035807
0.37348194444444544,0.235401769790442
0.5445142676767675,0.0872556606510651
0.4742780303030319,0.26433127572185716
0.3320064393939381,0.13569160609633008
0.4559121212121197,0.23584439180226827
0.4239390151515178,0.16027517914149808
0.018434722222222186,0.008852843156052597
0.05827638888888897,0.015306660437877312
0.3876299242424238,0.1590793509838674
0.2931902777777785,0.16556129330508318
0.29131666666666933,0.17898131629119515
0.14641553030303006,0.0865700521946048
0.22312108585858603,0.14199988691527146
0.22139621212121183,0.13068997444994043
0.17629810606060534,0.07920277813931764
0.36359267676767715,0.21264247263349406
0.23847361111111187,0.129113628545202
0.19335972222222225,0.10244721365931157
0.19186250000000082,0.13471078784488552
0.2141034090909088,0.06392201319583313
0.3764424242424259,0.1768596310669958
0.05769166666666686,0.02342286701266184
0.39378472222222466,0.2091275417757995
0.3182989898989915,0.15795222673180698
0.1403200757575755,0.0731970970047263
0.06712500000000002,0.008960695434549741
0.14813093434343433,0.07870973870000489
0.3855803030303042,0.1309946501850823
0.43455618686868824,0.24289078552646787
0.1735416666666668,0.09024353958626007
0.07505416666666644,0.05328693949130113
0.021,0.012523039696091576
0.21163611111111022,0.09726011006318028
0.20544166666666655,0.08689567206850303
0.4068151515151529,0.13775035460879276
0.10802929292929257,0.04408212825075031
0.1957624999999987,0.06471545614751266
0.3253049242424235,0.06960374518226821
0.13336249999999997,0.05319149157313243
0.15710643939393903,0.06571969736878584
0.701908333333324,0.13449850749697856
0.2643751262626237,0.04713388339300101
